"county_fips","State","County_Name","Population_2010","RUCC_2013","Description","fips_code","name","lng","lat","lat_rounded","lng_rounded","code","address","city","state","zip","square_footage","year_opened","county_name","description","placenames","oc_formatted","oc_lat","oc_lng","lat_rounded_fc","lng_rounded_fc","group"
31055,"NE","Douglas County",517110,2,"Metro - Counties in metro areas of 250,000 to 1 million population",31055,"Douglas",-96.15494428,41.29533784,41.295,-96.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
31109,"NE","Lancaster County",285407,2,"Metro - Counties in metro areas of 250,000 to 1 million population",31109,"Lancaster",-96.68776297,40.78416865,40.785,-96.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
31155,"NE","Saunders County",20780,2,"Metro - Counties in metro areas of 250,000 to 1 million population",31155,"Saunders",-96.63733984,41.22629371,41.225,-96.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
31159,"NE","Seward County",16750,2,"Metro - Counties in metro areas of 250,000 to 1 million population",31159,"Seward",-97.13966029,40.8724014,40.865,-97.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
31177,"NE","Washington County",20234,2,"Metro - Counties in metro areas of 250,000 to 1 million population",31177,"Washington",-96.22188779,41.53110052,41.535,-96.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
32029,"NV","Storey County",4010,2,"Metro - Counties in metro areas of 250,000 to 1 million population",32029,"Storey",-119.5289865,39.44660847,39.445,-119.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
34001,"NJ","Atlantic County",274549,2,"Metro - Counties in metro areas of 250,000 to 1 million population",34001,"Atlantic",-74.66040811,39.47790545,39.475,-74.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
34041,"NJ","Warren County",108692,2,"Metro - Counties in metro areas of 250,000 to 1 million population",34041,"Warren",-74.99647914,40.85746195,40.855,-74.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
35043,"NM","Sandoval County",131561,2,"Metro - Counties in metro areas of 250,000 to 1 million population",35043,"Sandoval",-106.8658272,35.68909544,35.695,-106.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
35057,"NM","Torrance County",16383,2,"Metro - Counties in metro areas of 250,000 to 1 million population",35057,"Torrance",-105.8505392,34.64043207,34.645,-105.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
35061,"NM","Valencia County",76569,2,"Metro - Counties in metro areas of 250,000 to 1 million population",35061,"Valencia",-106.8090108,34.71536166,34.715,-106.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36001,"NY","Albany County",304204,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36001,"Albany",-73.97341306,42.59987237,42.605,-73.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36007,"NY","Broome County",200600,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36007,"Broome",-75.8198592,42.16037158,42.165,-75.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36043,"NY","Herkimer County",64519,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36043,"Herkimer",-74.96255405,43.41936241,43.425,-74.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36053,"NY","Madison County",73442,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36053,"Madison",-75.66993538,42.91279676,42.915,-75.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36065,"NY","Oneida County",234878,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36065,"Oneida",-75.4358883,43.24167426,43.245,-75.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36075,"NY","Oswego County",122109,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36075,"Oswego",-76.14177407,43.42718293,43.425,-76.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36091,"NY","Saratoga County",219607,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36091,"Saratoga",-73.86394518,43.10743063,43.105,-73.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36093,"NY","Schenectady County",154727,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36093,"Schenectady",-74.05833636,42.81832249,42.825,-74.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36095,"NY","Schoharie County",32749,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36095,"Schoharie",-74.44200509,42.58814833,42.595,-74.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
36107,"NY","Tioga County",51125,2,"Metro - Counties in metro areas of 250,000 to 1 million population",36107,"Tioga",-76.3061895,42.17034639,42.175,-76.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37003,"NC","Alexander County",37198,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37003,"Alexander",-81.17692946,35.92074753,35.925,-81.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37019,"NC","Brunswick County",107431,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37019,"Brunswick",-78.23791614,34.07037851,34.075,-78.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37021,"NC","Buncombe County",238318,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37021,"Buncombe",-82.53035424,35.6112775,35.615,-82.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37023,"NC","Burke County",90912,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37023,"Burke",-81.70505869,35.74914733,35.755,-81.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37027,"NC","Caldwell County",83029,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37027,"Caldwell",-81.5469666,35.95288519,35.955,-81.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37035,"NC","Catawba County",154358,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37035,"Catawba",-81.21481079,35.66260115,35.665,-81.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37037,"NC","Chatham County",63505,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37037,"Chatham",-79.25545829,35.70266277,35.705,-79.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37057,"NC","Davidson County",162878,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37057,"Davidson",-80.21253309,35.79311799,35.795,-80.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37059,"NC","Davie County",41240,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37059,"Davie",-80.54428142,35.92957297,35.935,-80.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37081,"NC","Guilford County",488406,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37081,"Guilford",-79.78852575,36.07964464,36.085,-79.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37087,"NC","Haywood County",59036,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37087,"Haywood",-82.98251028,35.55576195,35.555,-82.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37089,"NC","Henderson County",106740,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37089,"Henderson",-82.48021492,35.33655768,35.335,-82.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37093,"NC","Hoke County",46952,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37093,"Hoke",-79.23678619,35.01716668,35.015,-79.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37115,"NC","Madison County",20764,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37115,"Madison",-82.70612535,35.85793329,35.865,-82.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37129,"NC","New Hanover County",202667,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37129,"New Hanover",-77.88474375,34.2322858,34.225,-77.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37135,"NC","Orange County",133801,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37135,"Orange",-79.12071407,36.06127743,36.065,-79.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37141,"NC","Pender County",52217,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37141,"Pender",-77.90598182,34.52447523,34.525,-77.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37145,"NC","Person County",39464,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37145,"Person",-78.9715773,36.38999755,36.395,-78.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37151,"NC","Randolph County",141752,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37151,"Randolph",-79.8058818,35.71023333,35.715,-79.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37157,"NC","Rockingham County",93643,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37157,"Rockingham",-79.77527984,36.39621434,36.395,-79.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37169,"NC","Stokes County",47401,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37169,"Stokes",-80.23912302,36.40186627,36.405,-80.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
37197,"NC","Yadkin County",38406,2,"Metro - Counties in metro areas of 250,000 to 1 million population",37197,"Yadkin",-80.66532457,36.1604416,36.155,-80.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
39019,"OH","Carroll County",28836,2,"Metro - Counties in metro areas of 250,000 to 1 million population",39019,"Carroll",-81.08973346,40.579572,40.585,-81.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
39051,"OH","Fulton County",42698,2,"Metro - Counties in metro areas of 250,000 to 1 million population",39051,"Fulton",-84.12943991,41.60183312,41.605,-84.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
39057,"OH","Greene County",161573,2,"Metro - Counties in metro areas of 250,000 to 1 million population",39057,"Greene",-83.88969073,39.69132786,39.695,-83.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
39087,"OH","Lawrence County",62450,2,"Metro - Counties in metro areas of 250,000 to 1 million population",39087,"Lawrence",-82.53675197,38.59849502,38.605,-82.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
39095,"OH","Lucas County",441815,2,"Metro - Counties in metro areas of 250,000 to 1 million population",39095,"Lucas",-83.65545282,41.62064794,41.625,-83.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
39099,"OH","Mahoning County",238823,2,"Metro - Counties in metro areas of 250,000 to 1 million population",39099,"Mahoning",-80.7763711,41.01467607,41.015,-80.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
39109,"OH","Miami County",102506,2,"Metro - Counties in metro areas of 250,000 to 1 million population",39109,"Miami",-84.22868895,40.05414393,40.055,-84.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
39133,"OH","Portage County",161419,2,"Metro - Counties in metro areas of 250,000 to 1 million population",39133,"Portage",-81.19736816,41.16790847,41.175,-81.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
39155,"OH","Trumbull County",210312,2,"Metro - Counties in metro areas of 250,000 to 1 million population",39155,"Trumbull",-80.76110735,41.31734436,41.315,-80.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
40037,"OK","Creek County",69967,2,"Metro - Counties in metro areas of 250,000 to 1 million population",40037,"Creek",-96.37089402,35.90233119,35.905,-96.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
40079,"OK","Le Flore County",50384,2,"Metro - Counties in metro areas of 250,000 to 1 million population",40079,"Le Flore",-94.70338293,34.90011477,34.905,-94.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
40111,"OK","Okmulgee County",40069,2,"Metro - Counties in metro areas of 250,000 to 1 million population",40111,"Okmulgee",-95.96434123,35.64662667,35.645,-95.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
40113,"OK","Osage County",47472,2,"Metro - Counties in metro areas of 250,000 to 1 million population",40113,"Osage",-96.3983805,36.62910128,36.635,-96.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
40117,"OK","Pawnee County",16577,2,"Metro - Counties in metro areas of 250,000 to 1 million population",40117,"Pawnee",-96.69954973,36.31680135,36.315,-96.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
40131,"OK","Rogers County",86905,2,"Metro - Counties in metro areas of 250,000 to 1 million population",40131,"Rogers",-95.60476511,36.37196654,36.365,-95.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
40135,"OK","Sequoyah County",42391,2,"Metro - Counties in metro areas of 250,000 to 1 million population",40135,"Sequoyah",-94.75507825,35.49549888,35.495,-94.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
40145,"OK","Wagoner County",73085,2,"Metro - Counties in metro areas of 250,000 to 1 million population",40145,"Wagoner",-95.52115154,35.96138606,35.965,-95.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
41039,"OR","Lane County",351715,2,"Metro - Counties in metro areas of 250,000 to 1 million population",41039,"Lane",-122.8473327,43.93889441,43.945,-122.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
41053,"OR","Polk County",75403,2,"Metro - Counties in metro areas of 250,000 to 1 million population",41053,"Polk",-123.4132525,44.90338514,44.905,-123.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
42025,"PA","Carbon County",65249,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42025,"Carbon",-75.70851105,40.91846484,40.925,-75.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
42043,"PA","Dauphin County",268100,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42043,"Dauphin",-76.77925448,40.41555232,40.415,-76.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
42049,"PA","Erie County",280566,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42049,"Erie",-80.03257439,41.9921752,41.995,-80.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
42071,"PA","Lancaster County",519445,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42071,"Lancaster",-76.24786695,40.04261494,40.045,-76.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
42085,"PA","Mercer County",116638,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42085,"Mercer",-80.25773634,41.30228665,41.305,-80.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
42099,"PA","Perry County",45969,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42099,"Perry",-77.2618726,40.39865716,40.405,-77.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
42131,"PA","Wyoming County",28276,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42131,"Wyoming",-76.01693959,41.51833347,41.525,-76.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45003,"SC","Aiken County",160099,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45003,"Aiken",-81.63493042,33.544095,33.545,-81.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45007,"SC","Anderson County",187126,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45007,"Anderson",-82.63793115,34.5189668,34.525,-82.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45015,"SC","Berkeley County",177843,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45015,"Berkeley",-79.95087397,33.19764043,33.205,-79.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45017,"SC","Calhoun County",15175,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45017,"Calhoun",-80.78101991,33.67482869,33.675,-80.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45019,"SC","Charleston County",350209,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45019,"Charleston",-79.95226654,32.83417041,32.835,-79.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45035,"SC","Dorchester County",136555,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45035,"Dorchester",-80.40502258,33.07948049,33.085,-80.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45037,"SC","Edgefield County",26985,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45037,"Edgefield",-81.9661657,33.77224819,33.775,-81.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45039,"SC","Fairfield County",23956,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45039,"Fairfield",-81.12125577,34.39533447,34.395,-81.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45045,"SC","Greenville County",451225,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45045,"Greenville",-82.37063974,34.89387815,34.895,-82.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45051,"SC","Horry County",269291,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45051,"Horry",-78.99657939,33.92139357,33.925,-78.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45055,"SC","Kershaw County",61697,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45055,"Kershaw",-80.5903514,34.33859234,34.345,-80.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45059,"SC","Laurens County",66537,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45059,"Laurens",-82.00535135,34.48372258,34.485,-82.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45077,"SC","Pickens County",119224,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45077,"Pickens",-82.72522047,34.88795956,34.895,-82.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45079,"SC","Richland County",384504,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45079,"Richland",-80.90384361,34.02226754,34.025,-80.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45081,"SC","Saluda County",19875,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45081,"Saluda",-81.72732002,34.00631213,34.005,-81.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
45087,"SC","Union County",28961,2,"Metro - Counties in metro areas of 250,000 to 1 million population",45087,"Union",-81.61926683,34.68978386,34.695,-81.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47001,"TN","Anderson County",75129,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47001,"Anderson",-84.19904346,36.11862903,36.115,-84.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47013,"TN","Campbell County",40716,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47013,"Campbell",-84.14937651,36.40334413,36.405,-84.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47057,"TN","Grainger County",22657,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47057,"Grainger",-83.51084097,36.2754882,36.275,-83.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47073,"TN","Hawkins County",56833,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47073,"Hawkins",-82.94554982,36.4410474,36.445,-82.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47093,"TN","Knox County",432226,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47093,"Knox",-83.93759106,35.99332876,35.995,-83.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47105,"TN","Loudon County",48556,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47105,"Loudon",-84.31125324,35.73514674,35.735,-84.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47115,"TN","Marion County",28237,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47115,"Marion",-85.62192494,35.1294263,35.135,-85.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47129,"TN","Morgan County",21987,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47129,"Morgan",-84.64901358,36.13501561,36.135,-84.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47145,"TN","Roane County",54181,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47145,"Roane",-84.52335538,35.84762955,35.855,-84.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47153,"TN","Sequatchie County",14112,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47153,"Sequatchie",-85.4102441,35.37103725,35.365,-85.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
47163,"TN","Sullivan County",156823,2,"Metro - Counties in metro areas of 250,000 to 1 million population",47163,"Sullivan",-82.30419555,36.51291546,36.515,-82.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
